company,job_id,title,location,url
CRA,8130646,Consulting Associate/Recovery Services (Forensic Services practice),"Boston, MA, United States; Chicago, IL, United States; Dallas, Texas, United States; Houston, Texas, United States; New York, NY, United States; Oakland, CA, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/8130646
CRA,8130727,Consulting Associate/Recovery Services (Forensic Services practice),"Toronto, ON, Canada",https://job-boards.greenhouse.io/charlesriverassociates/jobs/8130727
CRA,8125795,Consulting Associate/Strategy & Medical Affairs (Life Sciences),"Boston, MA, United States; Chicago, IL, United States; New York, NY, United States; Summit, NJ, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/8125795
CRA,8126524,Consulting Associate/Strategy & Medical Affairs (Life Sciences),"Toronto, ON, Canada",https://job-boards.greenhouse.io/charlesriverassociates/jobs/8126524
CRA,634103,Director of Revenue (Financial Administration),"Boston, MA, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/634103
CRA,7232494,Executive Assistant (Antitrust & Competition Economics),"Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/7232494
CRA,7983777,Full Stack Agentic Developer,"Boston, MA, United States; Chicago, IL, United States; Dallas, Texas, United States; Houston, Texas, United States; New York, NY, United States; Oakland, CA, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/7983777
CRA,7354550,Hybrid Cloud Architect,"Boston, MA, United States; Chicago, IL, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/7354550
CRA,5592074,Manager/Senior Manager (Transfer Pricing practice),"Oakland, CA, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/5592074
CRA,4643110,Power and Natural Gas Modeling and Markets Lead (Energy practice),"Boston, MA, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/4643110
CRA,3683098,Principal (Antitrust & Competition Economics),"Oakland, CA, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/3683098
CRA,8039190,Principal/Commercial Strategy (Life Sciences practice),"Boston, MA, United States; Chicago, IL, United States; New York, NY, United States; Summit, NJ, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/8039190
CRA,7009096,"Principal/Digital Forensics, Incident Response & Cybersecurity (Forensic Services practice)","Boston, MA, United States; Chicago, IL, United States; Dallas, Texas, United States; Houston, Texas, United States; New York, NY, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/7009096
CRA,2251130,Principal (European Competition practice),"Brussels, Belgium",https://job-boards.greenhouse.io/charlesriverassociates/jobs/2251130
CRA,2278288,Principal (European Competition practice),"London, United Kingdom",https://job-boards.greenhouse.io/charlesriverassociates/jobs/2278288
CRA,5360688,Principal (Intellectual Property practice),"Chicago, IL, United States; Houston, Texas, United States; New York, NY, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/5360688
CRA,5592081,Principal (Labor & Employment practice),"College Station, TX, United States; Los Angeles, CA, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/5592081
CRA,2030618,Principal/Litigation Services (Energy practice),"Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/2030618
CRA,5880720,Principal/Transmission Strategy and Planning Expert  (Energy practice),"Boston, MA, United States; Los Angeles, CA, United States; New York, NY, United States; Salt Lake City, UT, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/5880720
CRA,6281772,Principal/Utility Regulation and Finance (Energy practice),"Boston, MA, United States; New York, NY, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/6281772
CRA,7983867,"Product Manager/Agile Master, AI and Digital Products","Boston, MA, United States; Chicago, IL, United States; Dallas, Texas, United States; Houston, Texas, United States; New York, NY, United States; Oakland, CA, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/7983867
CRA,3683045,Senior Associate (Antitrust & Competition Economics practice),"Boston, MA, United States; Chicago, IL, United States; Oakland, CA, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/3683045
CRA,8060377,Senior Associate/Cybersecurity Consultant Due Diligence Advisory (Forensic Services practice),"Boston, MA, United States; Chicago, IL, United States; Dallas, Texas, United States; Houston, Texas, United States; New York, NY, United States; Oakland, CA, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/8060377
CRA,8110025,Senior Associate/Cybersecurity Consultant Due Diligence Advisory (Forensic Services practice),"Toronto, ON, Canada",https://job-boards.greenhouse.io/charlesriverassociates/jobs/8110025
CRA,6419520,Senior Associate/Cybersecurity & Incident Response (Forensic Services practice),"Toronto, ON, Canada",https://job-boards.greenhouse.io/charlesriverassociates/jobs/6419520
CRA,1056520,Senior Associate/Cybersecurity & Incident Response (Forensic Services practice),"Boston, MA, United States; Chicago, IL, United States; Dallas, Texas, United States; Houston, Texas, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/1056520
CRA,2410244,Senior Associate/eDiscovery (Forensic Services practice),"Boston, MA, United States; Chicago, IL, United States; New York, NY, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/2410244
CRA,1094014,Senior Associate (European Competition practice),"Brussels, Belgium",https://job-boards.greenhouse.io/charlesriverassociates/jobs/1094014
CRA,4219932,Senior Associate (European Competition practice),"London, UK",https://job-boards.greenhouse.io/charlesriverassociates/jobs/4219932
CRA,3564128,Senior Associate (European Competition practice) - m/f/d,"Dusseldorf, Germany; Munich, Germany",https://job-boards.greenhouse.io/charlesriverassociates/jobs/3564128
CRA,251474,Senior Associate (Intellectual Property practice),"Chicago, IL, United States; Houston, Texas, United States; New York, NY, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/251474
CRA,680238,Senior Associate/Litigation Services (Energy),"Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/680238
CRA,5491840,Senior Associate/Market Access & Pricing (Life Sciences practice),"Cambridge, Cambridgeshire, England, United Kingdom; London, United Kingdom",https://job-boards.greenhouse.io/charlesriverassociates/jobs/5491840
CRA,7571526,Senior Associate/Pricing & Market Access (Life Sciences practice),"Boston, MA, United States; Chicago, IL, United States; New York, NY, United States; Summit, NJ, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/7571526
CRA,8130583,Senior Associate/Recovery Services (Forensic Services practice),"Toronto, ON, Canada",https://job-boards.greenhouse.io/charlesriverassociates/jobs/8130583
CRA,8130463,Senior Associate/Recovery Services (Forensic Services practice),"Boston, MA, United States; Chicago, IL, United States; Dallas, Texas, United States; Houston, Texas, United States; New York, NY, United States; Oakland, CA, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/8130463
CRA,5880738,Senior Associate/Transmission Strategy and Planning (Energy practice),"Boston, MA, United States; New York, NY, United States; Salt Lake City, UT, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/5880738
CRA,5880880,Senior Associate/Utility Regulation and Finance (Energy practice),"Boston, MA, United States; New York, NY, United States; Washington, DC, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/5880880
CRA,7899272,Site Reliability Engineer - Disaster Recovery & Business Continuity,"Boston, MA, United States; Chicago, IL, United States",https://job-boards.greenhouse.io/charlesriverassociates/jobs/7899272
